"arrival_date_year","arrival_date_month","hotel","country","tourist_type","completed_bookings","canceled_bookings"
2016,"July","City Hotel","IDN","Family",0,1
2016,"July","City Hotel","IND","Couple",2,0
2016,"July","City Hotel","IND","Others",1,0
2016,"July","City Hotel","IRL","Couple",32,10
2016,"July","City Hotel","IRL","Family",5,0
2016,"July","City Hotel","IRL","Others",4,5
2016,"July","City Hotel","IRL","Single",3,1
2016,"July","City Hotel","ISL","Single",0,2
2016,"July","City Hotel","ISR","Couple",1,13
2016,"July","City Hotel","ISR","Family",0,2
2016,"July","City Hotel","ISR","Others",4,0
2016,"July","City Hotel","ITA","Couple",38,30
2016,"July","City Hotel","ITA","Family",8,9
2016,"July","City Hotel","ITA","Others",13,14
2016,"July","City Hotel","ITA","Single",2,1
2016,"July","City Hotel","JPN","Family",1,2
2016,"July","City Hotel","JPN","Others",5,0
2016,"July","City Hotel","JPN","Single",4,0
2016,"July","City Hotel","KAZ","Couple",1,0
2016,"July","City Hotel","KAZ","Others",1,0
2016,"July","City Hotel","KOR","Couple",1,0
2016,"July","City Hotel","KOR","Family",1,0
2016,"July","City Hotel","LBN","Couple",1,0
2016,"July","City Hotel","LBN","Family",1,0
2016,"July","City Hotel","LTU","Couple",1,0
2016,"July","City Hotel","LUX","Couple",3,0
2016,"July","City Hotel","LUX","Family",2,0
2016,"July","City Hotel","LVA","Family",1,0
2016,"July","City Hotel","LVA","Single",1,0
2016,"July","City Hotel","MAC","Couple",0,2
2016,"July","City Hotel","MAR","Couple",0,2
2016,"July","City Hotel","MAR","Family",0,1
2016,"July","City Hotel","MAR","Others",0,1
2016,"July","City Hotel","MDV","Couple",0,1
2016,"July","City Hotel","MEX","Couple",2,0
2016,"July","City Hotel","MEX","Family",1,0
2016,"July","City Hotel","MEX","Others",1,0
2016,"July","City Hotel","MLT","Single",2,0
2016,"July","City Hotel","MOZ","Couple",1,1
2016,"July","City Hotel","MOZ","Family",0,1
2016,"July","City Hotel","MOZ","Others",1,0
2016,"July","City Hotel","NLD","Couple",43,13
2016,"July","City Hotel","NLD","Family",13,5
2016,"July","City Hotel","NLD","Others",9,0
2016,"July","City Hotel","NLD","Single",4,1
2016,"July","City Hotel","NOR","Couple",19,0
2016,"July","City Hotel","NOR","Family",12,0
2016,"July","City Hotel","NOR","Others",5,0
2016,"July","City Hotel","NOR","Single",1,0
2016,"July","City Hotel","NZL","Couple",4,0
2016,"July","City Hotel","NZL","Others",1,0
2016,"July","City Hotel","PAK","Couple",0,1
2016,"July","City Hotel","POL","Couple",6,2
2016,"July","City Hotel","POL","Family",1,2
2016,"July","City Hotel","POL","Others",2,1
2016,"July","City Hotel","POL","Single",1,1
2016,"July","City Hotel","PRT","Couple",261,296
2016,"July","City Hotel","PRT","Family",65,24
2016,"July","City Hotel","PRT","Others",64,10
2016,"July","City Hotel","PRT","Single",102,95
2016,"July","City Hotel","ROU","Couple",7,6
2016,"July","City Hotel","ROU","Family",3,0
2016,"July","City Hotel","ROU","Others",1,0
2016,"July","City Hotel","ROU","Single",3,0
2016,"July","City Hotel","RUS","Couple",4,7
2016,"July","City Hotel","RUS","Family",2,0
2016,"July","City Hotel","RUS","Others",0,3
2016,"July","City Hotel","RUS","Single",1,1
2016,"July","City Hotel","SAU","Couple",1,1
2016,"July","City Hotel","SGP","Couple",0,1
2016,"July","City Hotel","SLV","Others",1,0
2016,"July","City Hotel","SVK","Couple",1,0
2016,"July","City Hotel","SVN","Couple",1,0
2016,"July","City Hotel","SWE","Couple",18,8
2016,"July","City Hotel","SWE","Family",12,3
2016,"July","City Hotel","SWE","Others",5,0
2016,"July","City Hotel","SWE","Single",1,0
2016,"July","City Hotel","TUN","Couple",0,1
2016,"July","City Hotel","TUN","Family",0,1
2016,"July","City Hotel","TUR","Couple",0,2
2016,"July","City Hotel","TUR","Family",0,2
2016,"July","City Hotel","TUR","Others",0,2
2016,"July","City Hotel","TUR","Single",1,0
2016,"July","City Hotel","TWN","Others",1,0
2016,"July","City Hotel","UKR","Family",1,0
2016,"July","City Hotel","UKR","Single",1,2
2016,"July","City Hotel","URY","Family",1,0
2016,"July","City Hotel","USA","Couple",36,11
2016,"July","City Hotel","USA","Family",6,3
2016,"July","City Hotel","USA","Others",5,2
2016,"July","City Hotel","USA","Single",10,3
2016,"July","City Hotel","ZAF","Couple",0,3
2016,"July","City Hotel","ZAF","Single",1,0
2016,"July","Resort Hotel","AGO","Family",2,0
2016,"July","Resort Hotel","AND","Couple",0,1
2016,"July","Resort Hotel","AND","Family",1,0
2016,"July","Resort Hotel","ARE","Couple",2,0
2016,"July","Resort Hotel","ARE","Family",0,1
2016,"July","Resort Hotel","ARE","Single",1,0
2016,"July","Resort Hotel","ARG","Couple",2,0
2016,"July","Resort Hotel","ARG","Family",1,2
2016,"July","Resort Hotel","AUS","Couple",4,0
2016,"July","Resort Hotel","AUS","Family",1,0
2016,"July","Resort Hotel","AUT","Couple",3,1
2016,"July","Resort Hotel","AZE","Family",1,0
2016,"July","Resort Hotel","BEL","Couple",10,0
2016,"July","Resort Hotel","BEL","Others",1,0
2016,"July","Resort Hotel","BEL","Single",1,0
2016,"July","Resort Hotel","BRA","Couple",7,3
2016,"July","Resort Hotel","BRA","Family",5,2
2016,"July","Resort Hotel","BRA","Others",2,0
2016,"July","Resort Hotel","CN","Couple",37,4
2016,"July","Resort Hotel","CN","Family",4,3
2016,"July","Resort Hotel","CN","Others",1,0
2016,"July","Resort Hotel","COL","Couple",1,0
2016,"July","Resort Hotel","CZE","Couple",0,1
2016,"July","Resort Hotel","CZE","Single",1,0
2016,"July","Resort Hotel","CHE","Couple",15,2
2016,"July","Resort Hotel","CHE","Family",4,1
2016,"July","Resort Hotel","CHE","Others",2,0
2016,"July","Resort Hotel","CHE","Single",1,0
2016,"July","Resort Hotel","CHL","Couple",2,0
2016,"July","Resort Hotel","CHN","Couple",1,0
2016,"July","Resort Hotel","DEU","Couple",15,3
2016,"July","Resort Hotel","DEU","Family",2,1
2016,"July","Resort Hotel","DEU","Others",2,0
2016,"July","Resort Hotel","DEU","Single",1,0
2016,"July","Resort Hotel","DNK","Couple",3,0
2016,"July","Resort Hotel","DNK","Family",1,0
2016,"July","Resort Hotel","DNK","Others",1,0
2016,"July","Resort Hotel","DZA","Couple",0,2
2016,"July","Resort Hotel","ESP","Couple",83,47
2016,"July","Resort Hotel","ESP","Family",17,12
2016,"July","Resort Hotel","ESP","Others",4,0
2016,"July","Resort Hotel","ESP","Single",2,0
2016,"July","Resort Hotel","EST","Couple",1,0
2016,"July","Resort Hotel","FIN","Couple",7,2
2016,"July","Resort Hotel","FIN","Single",1,0
2016,"July","Resort Hotel","FRA","Couple",18,6
2016,"July","Resort Hotel","FRA","Family",6,1
2016,"July","Resort Hotel","FRA","Others",1,0
2016,"July","Resort Hotel","FRA","Single",0,1
2016,"July","Resort Hotel","GBR","Couple",144,13
2016,"July","Resort Hotel","GBR","Family",13,2
2016,"July","Resort Hotel","GBR","Others",11,0
2016,"July","Resort Hotel","GBR","Single",8,1
2016,"July","Resort Hotel","GEO","Couple",0,1
2016,"July","Resort Hotel","GIB","Family",1,0
2016,"July","Resort Hotel","HUN","Couple",2,0
2016,"July","Resort Hotel","IND","Couple",0,3
2016,"July","Resort Hotel","IND","Family",1,1
2016,"July","Resort Hotel","IRL","Couple",47,5
2016,"July","Resort Hotel","IRL","Family",6,1
2016,"July","Resort Hotel","IRL","Others",6,0
2016,"July","Resort Hotel","IRL","Single",3,0
2016,"July","Resort Hotel","IRN","Couple",1,0
2016,"July","Resort Hotel","ISR","Couple",3,0
2016,"July","Resort Hotel","ITA","Couple",12,0
2016,"July","Resort Hotel","ITA","Others",1,0
2016,"July","Resort Hotel","ITA","Single",1,0
2016,"July","Resort Hotel","LTU","Couple",1,0
2016,"July","Resort Hotel","LUX","Couple",2,5
2016,"July","Resort Hotel","LUX","Single",0,1
2016,"July","Resort Hotel","MAR","Couple",3,1
2016,"July","Resort Hotel","MAR","Family",1,1
2016,"July","Resort Hotel","MOZ","Others",1,0
2016,"July","Resort Hotel","NLD","Couple",10,0
2016,"July","Resort Hotel","NLD","Family",2,2
2016,"July","Resort Hotel","NLD","Single",3,0
2016,"July","Resort Hotel","NOR","Couple",8,1
2016,"July","Resort Hotel","NOR","Family",3,0
2016,"July","Resort Hotel","NOR","Others",4,0
2016,"July","Resort Hotel","NOR","Single",2,0
2016,"July","Resort Hotel","NULL","Couple",6,4
2016,"July","Resort Hotel","NULL","Family",1,0
2016,"July","Resort Hotel","NULL","Single",6,2
2016,"July","Resort Hotel","PLW","Couple",1,0
2016,"July","Resort Hotel","POL","Couple",15,0
2016,"July","Resort Hotel","POL","Others",1,0
2016,"July","Resort Hotel","PRI","Couple",1,0
2016,"July","Resort Hotel","PRT","Couple",165,219
2016,"July","Resort Hotel","PRT","Family",77,49
2016,"July","Resort Hotel","PRT","Others",26,10
2016,"July","Resort Hotel","PRT","Single",30,22
2016,"July","Resort Hotel","ROU","Couple",9,0
2016,"July","Resort Hotel","ROU","Family",1,0
2016,"July","Resort Hotel","ROU","Others",2,1
2016,"July","Resort Hotel","RUS","Couple",1,1
2016,"July","Resort Hotel","RUS","Family",1,1
2016,"July","Resort Hotel","SGP","Couple",1,0
2016,"July","Resort Hotel","SVN","Couple",1,0
2016,"July","Resort Hotel","SWE","Couple",7,2
2016,"July","Resort Hotel","SWE","Family",2,0
2016,"July","Resort Hotel","SWE","Others",1,0
2016,"July","Resort Hotel","SWE","Single",1,0
2016,"July","Resort Hotel","USA","Couple",25,7
2016,"July","Resort Hotel","USA","Family",5,2
2016,"July","Resort Hotel","USA","Others",1,0
2016,"July","Resort Hotel","USA","Single",1,0
2016,"July","Resort Hotel","VNM","Couple",1,0
2016,"June","City Hotel","ABW","Others",1,0
2016,"June","City Hotel","AGO","Couple",4,1
2016,"June","City Hotel","AGO","Family",0,3
2016,"June","City Hotel","AGO","Single",0,6
2016,"June","City Hotel","ARE","Couple",0,1
2016,"June","City Hotel","ARE","Family",0,1
2016,"June","City Hotel","ARE","Others",0,1
2016,"June","City Hotel","ARG","Couple",8,3
2016,"June","City Hotel","AUS","Couple",8,5
2016,"June","City Hotel","AUS","Others",0,1
2016,"June","City Hotel","AUS","Single",1,1
2016,"June","City Hotel","AUT","Couple",24,3
2016,"June","City Hotel","AUT","Family",1,0
2016,"June","City Hotel","AUT","Others",3,0
2016,"June","City Hotel","AUT","Single",3,0
2016,"June","City Hotel","BEL","Couple",37,12
2016,"June","City Hotel","BEL","Others",3,2
2016,"June","City Hotel","BEL","Single",10,0
2016,"June","City Hotel","BGR","Couple",1,0
2016,"June","City Hotel","BGR","Family",1,0
2016,"June","City Hotel","BGR","Single",4,0
2016,"June","City Hotel","BIH","Couple",1,0
2016,"June","City Hotel","BRA","Couple",15,22
2016,"June","City Hotel","BRA","Family",1,3
2016,"June","City Hotel","BRA","Others",4,2
2016,"June","City Hotel","BRA","Single",4,0
2016,"June","City Hotel","BRB","Single",4,0
2016,"June","City Hotel","CN","Couple",6,2
2016,"June","City Hotel","CN","Family",1,1
2016,"June","City Hotel","CN","Others",0,1
2016,"June","City Hotel","CN","Single",2,1
2016,"June","City Hotel","COL","Couple",2,0
2016,"June","City Hotel","CPV","Couple",0,2
2016,"June","City Hotel","CYP","Couple",1,0
2016,"June","City Hotel","CZE","Couple",4,0
2016,"June","City Hotel","CZE","Family",0,1
2016,"June","City Hotel","CZE","Single",1,0
2016,"June","City Hotel","CHE","Couple",38,10
2016,"June","City Hotel","CHE","Family",2,1
2016,"June","City Hotel","CHE","Others",2,3
2016,"June","City Hotel","CHE","Single",6,3
2016,"June","City Hotel","CHL","Couple",1,1
2016,"June","City Hotel","CHL","Single",2,0
2016,"June","City Hotel","CHN","Couple",11,5
2016,"June","City Hotel","CHN","Family",0,2
2016,"June","City Hotel","CHN","Others",3,5
2016,"June","City Hotel","CHN","Single",5,2
2016,"June","City Hotel","DEU","Couple",236,35
2016,"June","City Hotel","DEU","Family",8,0
2016,"June","City Hotel","DEU","Others",12,0
2016,"June","City Hotel","DEU","Single",43,4
2016,"June","City Hotel","DNK","Couple",5,2
2016,"June","City Hotel","DNK","Family",2,0
2016,"June","City Hotel","DNK","Others",1,1
2016,"June","City Hotel","DNK","Single",1,0
2016,"June","City Hotel","DZA","Single",1,0
2016,"June","City Hotel","ECU","Couple",2,0
2016,"June","City Hotel","EGY","Couple",1,0
2016,"June","City Hotel","EGY","Family",2,0
2016,"June","City Hotel","ESP","Couple",42,33
2016,"June","City Hotel","ESP","Family",5,7
2016,"June","City Hotel","ESP","Others",12,7
2016,"June","City Hotel","ESP","Single",30,5
2016,"June","City Hotel","FIN","Couple",12,1
2016,"June","City Hotel","FIN","Family",3,1
2016,"June","City Hotel","FIN","Others",1,1
2016,"June","City Hotel","FIN","Single",1,0
2016,"June","City Hotel","FRA","Couple",239,42
2016,"June","City Hotel","FRA","Family",12,1
2016,"June","City Hotel","FRA","Others",20,7
2016,"June","City Hotel","FRA","Single",32,2
2016,"June","City Hotel","GBR","Couple",98,38
2016,"June","City Hotel","GBR","Family",8,3
2016,"June","City Hotel","GBR","Others",5,4
2016,"June","City Hotel","GBR","Single",32,3
2016,"June","City Hotel","GRC","Couple",1,0
2016,"June","City Hotel","GRC","Single",1,0
2016,"June","City Hotel","HKG","Couple",0,3
2016,"June","City Hotel","HKG","Others",0,1
2016,"June","City Hotel","HKG","Single",0,1
2016,"June","City Hotel","HRV","Couple",4,0
2016,"June","City Hotel","HRV","Single",1,0
2016,"June","City Hotel","HUN","Couple",2,0
2016,"June","City Hotel","HUN","Family",3,0
2016,"June","City Hotel","HUN","Single",5,0
2016,"June","City Hotel","IND","Family",0,1
2016,"June","City Hotel","IND","Others",0,1
2016,"June","City Hotel","IRL","Couple",22,8
2016,"June","City Hotel","IRL","Family",2,0
2016,"June","City Hotel","IRL","Others",2,0
2016,"June","City Hotel","IRL","Single",0,3
2016,"June","City Hotel","IRN","Couple",3,1
2016,"June","City Hotel","IRN","Others",1,0
2016,"June","City Hotel","ISR","Couple",20,8
2016,"June","City Hotel","ISR","Family",1,0
2016,"June","City Hotel","ISR","Others",1,1
2016,"June","City Hotel","ISR","Single",5,5
2016,"June","City Hotel","ITA","Couple",26,17
2016,"June","City Hotel","ITA","Family",12,3
2016,"June","City Hotel","ITA","Others",4,11
2016,"June","City Hotel","ITA","Single",9,2
2016,"June","City Hotel","JAM","Couple",1,0
2016,"June","City Hotel","JPN","Couple",6,3
2016,"June","City Hotel","JPN","Others",2,0
2016,"June","City Hotel","KOR","Couple",2,6
2016,"June","City Hotel","KOR","Others",0,1
2016,"June","City Hotel","LBN","Couple",1,1
2016,"June","City Hotel","LUX","Couple",2,3
2016,"June","City Hotel","LUX","Single",1,0
2016,"June","City Hotel","MEX","Couple",1,0
2016,"June","City Hotel","MEX","Single",1,0
2016,"June","City Hotel","MLT","Single",1,0
2016,"June","City Hotel","MOZ","Couple",0,2
2016,"June","City Hotel","NLD","Couple",39,10
2016,"June","City Hotel","NLD","Family",2,1
2016,"June","City Hotel","NLD","Others",4,0
2016,"June","City Hotel","NLD","Single",26,3
2016,"June","City Hotel","NOR","Couple",6,2
2016,"June","City Hotel","NOR","Family",2,1
2016,"June","City Hotel","NOR","Others",0,1
2016,"June","City Hotel","NOR","Single",6,3
2016,"June","City Hotel","NZL","Couple",2,2
2016,"June","City Hotel","NZL","Others",2,0
2016,"June","City Hotel","NZL","Single",3,0
2016,"June","City Hotel","OMN","Single",1,0
2016,"June","City Hotel","PER","Single",1,0
2016,"June","City Hotel","POL","Couple",4,0
2016,"June","City Hotel","POL","Family",3,1
2016,"June","City Hotel","POL","Others",2,3
2016,"June","City Hotel","POL","Single",7,0
2016,"June","City Hotel","PRT","Couple",369,834
2016,"June","City Hotel","PRT","Family",30,9
2016,"June","City Hotel","PRT","Others",29,11
2016,"June","City Hotel","PRT","Single",194,390
2016,"June","City Hotel","PRY","Couple",1,0
2016,"June","City Hotel","QAT","Couple",0,1
2016,"June","City Hotel","QAT","Single",1,0
2016,"June","City Hotel","ROU","Couple",3,1
2016,"June","City Hotel","ROU","Family",1,2
2016,"June","City Hotel","ROU","Single",2,0
2016,"June","City Hotel","RUS","Couple",1,4
2016,"June","City Hotel","RUS","Others",0,1
2016,"June","City Hotel","RUS","Single",6,3
2016,"June","City Hotel","SAU","Couple",0,1
2016,"June","City Hotel","SAU","Family",0,1
2016,"June","City Hotel","SAU","Others",0,1
2016,"June","City Hotel","SGP","Couple",1,1
2016,"June","City Hotel","SGP","Others",0,1
2016,"June","City Hotel","SRB","Couple",4,0
2016,"June","City Hotel","SRB","Single",61,0
2016,"June","City Hotel","SVK","Couple",2,0
2016,"June","City Hotel","SVK","Single",1,0
2016,"June","City Hotel","SVN","Single",3,0
2016,"June","City Hotel","SWE","Couple",12,7
2016,"June","City Hotel","SWE","Family",3,4
2016,"June","City Hotel","SWE","Others",1,0
2016,"June","City Hotel","SWE","Single",4,0
2016,"June","City Hotel","SYC","Single",1,0
2016,"June","City Hotel","THA","Couple",0,1
2016,"June","City Hotel","TMP","Family",1,0
